id,model_name,eval_method,exact_match,similarity,bleu3,rouge_l,difficulty,project_size,tokens_total,tokens_in,tokens_out,total_cost,processing_time_s
812018592255,groq:qwen/qwen3-32b,bypass7,0.0,0.9918911489829576,0.9902702145512376,0.9956759217114246,hard,medium,24821,19711,5110,0.008731,45.182
812018592255,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.7007174942478209,0.6376702399342329,0.8123021080790652,hard,medium,16678,12580,4098,0.0,187.348
812018592255,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9900821478661591,0.9913884429280976,0.9968944099378882,hard,medium,41777,38794,2983,0.0,141.944
812018592255,openai/gpt-5-nano,agent,0.0,0.928172367791082,0.9552169064196805,0.9638161456445774,hard,medium,18801,12572,6229,0.0031200000000000004,203.584
812018592255,openai/gpt-5-nano,bypass7,0.0,0.9900821478661591,0.9913884429280972,0.9968944099378882,hard,medium,49119,43808,5311,0.004315,253.212
812562829138,groq:qwen/qwen3-32b,agent,0.0,0.6439273566431617,0.7015883243119982,0.7171322868245185,hard,medium,16849,8510,8339,0.0073869999999999995,167.972
812562829138,groq:qwen/qwen3-32b,bypass7,0.0,0.9869561031959955,0.9929520246631627,0.9982035928143712,hard,medium,33827,29522,4305,0.011101,72.184
812562829138,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.4145392615851998,0.42695373401961567,0.5562306992844185,hard,medium,25211,21205,4006,0.0,185.9
812562829138,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9537652754688609,0.9643155628039962,0.9778303515944429,hard,medium,67557,62482,5075,0.0,260.606
812562829138,openai/gpt-5-nano,agent,0.0,0.8772462719592331,0.8985154773448807,0.9328136070753061,hard,medium,35199,21217,13982,0.006653,272.346
812562829138,openai/gpt-5-nano,bypass7,0.0,0.9869561031959955,0.9929520246631627,0.9982035928143712,hard,medium,73836,67198,6638,0.0060149999999999995,488.462
812977273700,groq:qwen/qwen3-32b,agent,0.0,0.5363953593097383,0.46956942445725913,0.6011682337685106,hard,large,29232,18671,10561,0.011645,614.032
812977273700,groq:qwen/qwen3-32b,bypass7,0.0,0.9905988014085374,0.9895766910348471,0.9952898617812194,hard,large,52976,48133,4843,0.016816,659.938
812977273700,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.0574993244691757,8.412752456432739e-07,0.10090931386633059,hard,large,75515,71427,4088,0.0,217.542
812977273700,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9905988014085374,0.9895766910348471,0.9952898617812194,hard,large,168400,164396,4004,0.0,538.656
812977273700,openai/gpt-5-nano,agent,0.0,0.7446084002246336,0.8388763898251513,0.8600730201310907,hard,large,130481,71419,59062,0.027195999999999998,1023.904
812977273700,openai/gpt-5-nano,bypass7,0.0,0.898943361642267,0.8905479005324719,0.9482568612935568,hard,large,182421,174280,8141,0.011970999999999999,700.82
813201177303,groq:qwen/qwen3-32b,agent,0.0,0.6231437835481322,0.6181956978824661,0.7098157961140551,medium,small,9018,4706,4312,0.003909,25.568
813201177303,groq:qwen/qwen3-32b,bypass7,0.0,0.6011882028431996,0.5551357796167514,0.7384353016414409,medium,small,14177,11699,2478,0.004855,14.607
813201177303,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.40971780182474,0.2307155125442408,0.593126652247056,medium,small,10626,8579,2047,0.0,47.534
813201177303,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.6011882028431996,0.5551357796167514,0.7384353016414409,medium,small,22889,20454,2435,0.0,57.061
813201177303,openai/gpt-5-nano,agent,0.0,0.6688308932739232,0.6241127718451672,0.7888429752066116,medium,small,11800,8575,3225,0.001719,60.672
813201177303,openai/gpt-5-nano,bypass7,0.0,0.9396129246615168,0.957960946179674,0.9564023343631994,medium,small,22249,20190,2059,0.001833,69.996
813398586551,groq:qwen/qwen3-32b,agent,0.0,0.3984236102880171,0.4059720781495476,0.4476100031655587,easy,small,3405,1314,2091,0.001615,11.532
813398586551,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,easy,small,6475,4578,1897,0.002447,9.244
813398586551,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9511041009463722,0.9606762937494948,0.977035490605428,easy,small,4260,2880,1380,0.0,31.703
813398586551,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.7994946492271106,0.8051514106532014,0.8567141785446363,easy,small,8355,7485,870,0.0,20.655
813398586551,openai/gpt-5-nano,agent,0.0,0.9711652794292508,0.9749250440969306,0.981586402266289,easy,small,4205,2876,1329,0.000675,31.873
813398586551,openai/gpt-5-nano,bypass7,0.0,0.7994946492271106,0.8051514106532014,0.8567141785446363,easy,small,9866,8300,1566,0.001041,49.481
813398965891,groq:qwen/qwen3-32b,agent,0.0,0.1615782895911444,0.1759626272404992,0.2044989775051124,easy,medium,1082,297,785,0.000549,29.511
813398965891,groq:qwen/qwen3-32b,bypass7,0.0,0.8650627615062761,0.9170620268490696,0.8932038834951457,easy,medium,4816,2122,2694,0.002205,10.646
813398965891,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.8291956305858987,0.8459461404604041,0.8837209302325583,easy,medium,850,630,220,0.0,5.667
813398965891,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.8650627615062761,0.9170620268490696,0.8932038834951457,easy,medium,2827,2483,344,0.0,8.324
813398965891,openai/gpt-5-nano,agent,0.0,0.8705263157894737,0.9405055365708545,0.8975609756097561,easy,medium,833,626,207,0.000114,48.096
813398965891,openai/gpt-5-nano,bypass7,0.0,0.967391304347826,0.9527505815677708,0.9753694581280788,easy,medium,3796,3101,695,0.000433,34.052
813510174280,groq:qwen/qwen3-32b,agent,0.0,0.3941673403786122,0.4552211933073285,0.4405908325175962,hard,medium,42737,36171,6566,0.014364,411.18
813510174280,groq:qwen/qwen3-32b,bypass7,0.0,0.8933995832525126,0.9302965745836644,0.9330263194533064,hard,medium,100666,94732,5934,0.030973,908.838
813510174280,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.0661264241426308,0.00033859676203219395,0.11130670983237814,hard,medium,108332,104237,4095,0.0,286.394
813510174280,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.8933995832525126,0.9302965745836644,0.9330263194533064,hard,medium,247943,244287,3656,0.0,855.21
813510174280,openai/gpt-5-nano,agent,0.0,0.8313749331423088,0.9125516516314618,0.8906425128698222,hard,medium,185022,108139,76883,0.03616,1632.43
813510174280,openai/gpt-5-nano,bypass7,0.0,0.9412952694773518,0.9483563397006586,0.9633113515701174,hard,medium,292699,279330,13369,0.019313999999999998,994.728
813663433969,groq:qwen/qwen3-32b,agent,0.0,0.821278024581019,0.8511205850786058,0.8661061145970147,hard,medium,18878,9608,9270,0.008255,303.288
813663433969,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,hard,medium,46968,40372,6596,0.015599,160.941
813663433969,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.2581974444907022,0.12789169272894405,0.3574713263740601,hard,medium,28601,24181,4420,0.0,307.206
813663433969,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9508369638433537,0.965789775865892,0.9684679075751771,hard,medium,80173,76153,4020,0.0,312.21299999999997
813663433969,openai/gpt-5-nano,agent,0.0,0.9572863586556841,0.9869166176996957,0.976968150279534,hard,medium,42827,24205,18622,0.008659,702.105
813663433969,openai/gpt-5-nano,bypass7,0.0,0.9508369638433537,0.965789775865892,0.9684679075751771,hard,medium,108643,98431,10212,0.009007000000000001,492.168
813839624694,groq:qwen/qwen3-32b,agent,0.0,0.3043447939186833,0.6173594086024509,0.5202229526940118,medium,small,7680,4117,3563,0.003296,112.507
813839624694,groq:qwen/qwen3-32b,bypass7,0.0,0.5878441076399629,0.659873884268209,0.6992465016146394,medium,small,12089,10102,1987,0.004102,15.08
813839624694,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.303691102175482,0.1809464955405594,0.4681464398962237,medium,small,13278,11232,2046,0.0,48.213
813839624694,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.870089699969069,0.8890224449989046,0.9303564113068414,medium,small,29192,26251,2941,0.0,70.539
813839624694,openai/gpt-5-nano,agent,0.0,0.5825342818847303,0.6596570245767616,0.6960257787325456,medium,small,15536,11228,4308,0.002285,62.695
813839624694,openai/gpt-5-nano,bypass7,0.0,0.870089699969069,0.8890224449989056,0.9303564113068414,medium,small,26369,24964,1405,0.00181,60.829
813848322160,groq:qwen/qwen3-32b,agent,0.0,0.7867835486601098,0.764824979143852,0.7690685983672629,hard,medium,10306,5624,4682,0.004393,141.905
813848322160,groq:qwen/qwen3-32b,bypass7,0.0,0.7946593882133542,0.8071743959077928,0.864019665522888,hard,medium,50422,46214,4208,0.015884000000000002,278.09999999999997
813848322160,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.5634477804925017,0.5385003152205269,0.6939471707256204,hard,medium,18129,11007,7122,0.0,801.72
813848322160,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.7946593882133542,0.8071743959077928,0.864019665522888,hard,medium,99942,94172,5770,0.0,665.985
813848322160,openai/gpt-5-nano,agent,0.0,0.7942713228349769,0.8071743959077928,0.864019665522888,hard,medium,19804,10988,8816,0.004076,510.46999999999997
813848322160,openai/gpt-5-nano,bypass7,0.0,0.0,0.0,0.0,hard,medium,111244,104218,7026,0.008021,445.205
814317169032,groq:qwen/qwen3-32b,agent,0.0,0.8583274469457326,0.9327301287224709,0.9231176042837312,medium,medium,19455,13907,5548,0.007306,58.848
814317169032,groq:qwen/qwen3-32b,bypass7,0.0,0.9967945260367704,0.994874547874844,0.9981591327469832,medium,medium,31849,29727,2122,0.009873,43.809
814317169032,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.1469586524680608,0.0051002250029065,0.2804065895548545,medium,medium,34499,32450,2049,0.0,51.185
814317169032,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9967945260367704,0.994874547874844,0.9981591327469832,medium,medium,72998,69377,3621,0.0,102.789
814317169032,openai/gpt-5-nano,agent,0.0,0.9166704345073924,0.9536149475241744,0.9635697635697634,medium,medium,45790,32446,13344,0.00696,154.861
814317169032,openai/gpt-5-nano,bypass7,0.0,0.9967945260367704,0.994874547874844,0.9981591327469832,medium,medium,71305,68772,2533,0.004452,106.971
814535193047,groq:qwen/qwen3-32b,agent,0.0,0.7307265979741568,0.8037505922493668,0.802837398327986,hard,large,10135,6114,4021,0.004144999999999999,57.172
814535193047,groq:qwen/qwen3-32b,bypass7,0.0,0.7273312123503795,0.8388211059365505,0.8277098783577169,hard,large,27729,23369,4360,0.009349,52.37
814535193047,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.45398857798524006,0.4027225044480732,0.6388918825205233,hard,large,18728,14631,4097,0.0,187.642
814535193047,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.7273312123503795,0.8388211059365505,0.8277098783577169,hard,large,47205,44199,3006,0.0,141.974
814535193047,openai/gpt-5-nano,agent,0.0,0.9453794218623934,0.9604257755170236,0.9673864836566642,hard,large,22272,14623,7649,0.003791,284.832
814535193047,openai/gpt-5-nano,bypass7,0.0,0.7273312123503795,0.8388211059365505,0.8277098783577169,hard,large,65992,57341,8651,0.006327,314.138
815901543508,groq:qwen/qwen3-32b,agent,0.0,0.09604250208522985,0.038654425567057796,0.07494524785633665,hard,medium,15970,4896,11074,0.007953,215.714
815901543508,groq:qwen/qwen3-32b,bypass7,0.0,0.9772353657975813,0.8883657373570162,0.8739648033126294,hard,medium,26567,21056,5511,0.009357,48.818
815901543508,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.3659237481031866,0.20904285216000185,0.267354870051008,hard,medium,16689,14731,1958,0.0,96.276
815901543508,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.8533235502661174,0.8403069904255482,0.5595307068366164,hard,medium,39938,38388,1550,0.0,82.108
815901543508,openai/gpt-5-nano,agent,0.0,0.46621545500528805,0.3940827096471988,0.2245788952192222,hard,medium,16062,14746,1316,0.001263,134.036
815901543508,openai/gpt-5-nano,bypass7,0.0,0.8533235502661174,0.8403069904255482,0.5595307068366164,hard,medium,64619,56589,8030,0.006042,208.96
816040356179,groq:qwen/qwen3-32b,agent,0.0,0.7901441206992307,0.806965110116324,0.8630937582612873,hard,huge,28854,13319,15535,0.013028000000000001,366.84
816040356179,groq:qwen/qwen3-32b,bypass7,0.0,0.9709219986226044,0.9716214775316651,0.9836670784474579,hard,huge,37034,33394,3640,0.011832,232.14
816040356179,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.1188711508263748,0.0013987164295788,0.2260259394768838,hard,huge,39564,35468,4096,0.0,203.256
816040356179,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9986920401161172,0.999218055911277,0.9995318673490026,hard,huge,86425,83011,3414,0.0,265.514
816040356179,openai/gpt-5-nano,agent,0.0,0.9805574887612145,0.982885468914326,0.9891258804727607,hard,huge,66797,35460,31337,0.014308,667.852
816040356179,openai/gpt-5-nano,bypass7,0.0,0.9709219986226044,0.9716214775316651,0.9836670784474579,hard,huge,84147,81561,2586,0.0051129999999999995,388.974
816101673573,groq:qwen/qwen3-32b,agent,0.0,0.8989370347495368,0.9197394463196517,0.9260403938762308,easy,medium,8733,4278,4455,0.003869,53.179
816101673573,groq:qwen/qwen3-32b,bypass7,0.0,0.9348347595689068,0.9328609244810974,0.9684093260125728,easy,medium,14023,11633,2390,0.004784,29.325
816101673573,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.1817644742024419,0.0069132377708861,0.308355091383812,easy,medium,16420,14371,2049,0.0,49.127
816101673573,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9348347595689068,0.9328609244810974,0.9684093260125728,easy,medium,31453,30527,926,0.0,36.15
816101673573,openai/gpt-5-nano,agent,0.0,0.876168140642343,0.8619332775292047,0.9310913287174416,easy,medium,25293,14367,10926,0.005089,125.0
816101673573,openai/gpt-5-nano,bypass7,0.0,0.9348347595689068,0.9328609244810974,0.9684093260125728,easy,medium,37077,34056,3021,0.002911,76.289
816887593709,groq:qwen/qwen3-32b,agent,0.0,0.743276687015344,0.7444794642354639,0.7931854199683042,easy,medium,2348,1125,1223,0.001048,7.431
816887593709,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,easy,medium,6136,3665,2471,0.002521,11.911
816887593709,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9920529801324504,0.9903811268468516,0.9965156794425089,easy,medium,4491,2572,1919,0.0,44.679
816887593709,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9590545938748336,0.9608354382184656,0.9775280898876404,easy,medium,7782,6898,884,0.0,20.632
816887593709,openai/gpt-5-nano,agent,0.0,0.998559237504156,1.0,1.0,easy,medium,4482,2568,1914,0.000894,31.119
816887593709,openai/gpt-5-nano,bypass7,1.0,1.0,1.0,1.0,easy,medium,7463,6776,687,0.000614,38.278
817039103073,groq:qwen/qwen3-32b,agent,0.0,0.4206705848471139,0.3786870230178351,0.5245919021551511,hard,medium,12685,7128,5557,0.005346,85.09
817039103073,groq:qwen/qwen3-32b,bypass7,0.0,0.901641954414655,0.8740339377291136,0.9314203845267555,hard,medium,33638,29258,4380,0.011068999999999999,52.324
817039103073,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.2899232517805714,0.12730829283332695,0.46430742690389937,hard,medium,19201,15105,4096,0.0,187.718
817039103073,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.901641954414655,0.8740339377291136,0.9314203845267555,hard,medium,58706,54701,4005,0.0,192.734
817039103073,openai/gpt-5-nano,agent,0.0,0.9534790203947718,0.9561984264612312,0.9765509510607919,hard,medium,26163,15097,11066,0.005181,312.384
817039103073,openai/gpt-5-nano,bypass7,0.0,0.901641954414655,0.8740339377291136,0.9314203845267555,hard,medium,55087,52689,2398,0.003594,132.508
817374787100,groq:qwen/qwen3-32b,agent,0.0,0.4759238057677863,0.47208292847416783,0.5069550097125675,hard,medium,15368,6489,8879,0.007121,146.928
817374787100,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,hard,medium,36290,31926,4364,0.011833,64.686
817374787100,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.665620324864643,0.5893522094432286,0.743286176206447,hard,medium,18604,13979,4625,0.0,314.895
817374787100,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.6236989853510914,0.629596619853969,0.6359496705089734,hard,medium,69012,64857,4155,0.0,283.983
817374787100,openai/gpt-5-nano,agent,0.0,0.9808476968505516,0.98170630261532,0.9849452894664777,hard,medium,23775,13967,9808,0.004622,449.358
817374787100,openai/gpt-5-nano,bypass7,0.0,0.6236989853510914,0.629596619853969,0.6359496705089734,hard,medium,68190,64649,3541,0.004649,323.96999999999997
817396357249,groq:qwen/qwen3-32b,agent,0.0,0.4895578187443599,0.5481172246931435,0.5926766959977292,easy,large,3564,1548,2016,0.001638,13.242
817396357249,groq:qwen/qwen3-32b,bypass7,0.0,0.9987146529562982,0.9960586605556392,0.9986636971046772,easy,large,17529,11828,5701,0.006794,17.572
817396357249,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.7591249415067852,0.829094672322391,0.8627259404005861,easy,large,5416,3712,1704,0.0,38.302
817396357249,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.7003977538605521,0.602817444044305,0.8088842975206612,easy,large,12238,10255,1983,0.0,44.808
817396357249,openai/gpt-5-nano,agent,0.0,0.995905474964904,0.9942506167070736,0.9959767545820296,easy,large,5822,3708,2114,0.001031,43.897
817396357249,openai/gpt-5-nano,bypass7,0.0,0.7003977538605521,0.602817444044305,0.8088842975206612,easy,large,38478,27610,10868,0.005728,54.541
818605577439,groq:qwen/qwen3-32b,agent,0.0,0.29602531674234833,0.3168732200362865,0.368054887810688,hard,medium,23233,9727,13506,0.010787999999999999,1095.562
818605577439,groq:qwen/qwen3-32b,bypass7,0.0,0.8010318770070008,0.8120453363554125,0.8565908652117215,hard,medium,326769,305841,20928,0.101041,668.668
818605577439,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.6707048451804185,0.666055645766509,0.7697825836768757,hard,medium,31867,21553,10314,0.0,2917.161
818605577439,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.8010318770070008,0.8120453363554125,0.8565908652117215,hard,medium,436369,419624,16745,0.0,3807.583
818605577439,openai/gpt-5-nano,agent,0.0,0.7968230582371363,0.7891711809915544,0.8505890625288447,hard,medium,29145,21501,7644,0.0041329999999999995,3961.698
818605577439,openai/gpt-5-nano,bypass7,0.0,0.8010318770070008,0.8120453363554125,0.8565908652117215,hard,medium,591666,567902,23764,0.037899,5717.5560000000005
81878376947,groq:qwen/qwen3-32b,agent,0.0,0.46467860545786843,0.48824697892089947,0.5393553905354235,hard,medium,9804,4058,5746,0.004566000000000001,90.114
81878376947,groq:qwen/qwen3-32b,bypass7,0.0,0.9270426884685369,0.9490345147615207,0.9374834755438047,hard,medium,33639,28323,5316,0.01135,60.924
81878376947,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9490957847548042,0.9417661776578748,0.9734359929987907,hard,medium,13182,8977,4205,0.0,282.60900000000004
81878376947,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9270426884685369,0.9490345147615212,0.9374834755438047,hard,medium,53123,48614,4509,0.0,306.006
81878376947,openai/gpt-5-nano,agent,0.0,0.9278109350721011,0.9543013763995588,0.9383229583876208,hard,medium,13112,8965,4147,0.002108,309.183
81878376947,openai/gpt-5-nano,bypass7,0.0,0.9219565092361667,0.9073622429960135,0.9536131588185146,hard,medium,59740,54050,5690,0.004979,504.72
820296913979,groq:qwen/qwen3-32b,agent,0.0,0.8225579910619281,0.8623773208989696,0.8652165074202073,easy,large,6079,3436,2643,0.002556,14.807
820296913979,groq:qwen/qwen3-32b,bypass7,0.0,0.9758976393572704,0.9758417976678316,0.9704622322435176,easy,large,11698,9124,2574,0.004165,14.494
820296913979,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.4454969252132513,0.3805242353293589,0.5809204510819872,easy,large,8289,6240,2049,0.0,46.558
820296913979,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9758976393572704,0.9758417976678316,0.9704622322435176,easy,large,18713,16040,2673,0.0,61.347
820296913979,openai/gpt-5-nano,agent,0.0,0.916824633593786,0.932947068287756,0.9559395248380128,easy,large,10600,6236,4364,0.002057,79.135
820296913979,openai/gpt-5-nano,bypass7,0.0,0.8723467565959135,0.8563771516123583,0.9280420750657424,easy,large,17817,15914,1903,0.001557,44.487
